407,97,4659,77,2016-04-30
408,91,5999,41,1979-08-25
409,53,1867,14,1977-10-10
410,11,2962,16,1972-06-22
411,7,2836,44,1998-07-06
412,10,4166,77,1978-07-21
413,85,3856,14,2016-12-14
414,9,8028,12,2018-06-30
415,56,382,52,1989-04-13
416,9,2591,93,1984-06-28
417,12,1722,72,1999-08-26
418,89,5883,68,1985-08-25
419,33,7848,31,1998-08-06
420,85,4637,58,1989-07-23
421,80,6552,77,1978-12-24
422,97,9976,39,1998-04-18
423,19,5708,79,2000-10-31
424,73,5058,26,2009-01-12
425,1,1016,100,1991-04-19
426,26,4304,93,1978-05-09
427,1,3233,85,1988-08-23
428,4,8282,86,1988-11-09
429,61,8801,27,1973-06-20
430,60,8170,9,2018-08-16
431,22,1169,81,1985-04-21
432,9,4102,93,2017-07-31
433,55,9184,76,2007-08-16
434,74,8055,27,2008-04-26
435,63,8296,81,1994-08-13
436,19,8923,49,1998-09-04
437,9,4351,23,1978-04-27
438,8,2497,6,1999-10-27
439,28,2799,80,1998-07-13
440,91,8600,66,1978-07-03
441,11,1504,37,2004-06-07
442,18,3847,92,1990-04-30
443,45,8028,49,2002-03-14
444,31,2275,37,2014-01-09
445,51,338,17,1985-04-15
446,23,4724,30,2012-01-22
447,78,5450,64,1997-05-06
448,63,508,50,2011-04-18
449,93,8015,41,2018-09-20
450,46,1866,65,2019-05-24
451,83,6260,43,1983-07-26
452,50,2736,87,2012-08-17
453,61,4252,5,1987-09-03
454,96,3470,48,1972-01-24
455,55,2852,51,1977-12-01
456,77,4948,71,1997-01-11
457,72,8523,88,1977-11-20
458,8,3111,38,1975-07-28
459,48,4411,7,1971-02-13
460,53,5149,40,1984-06-12
461,29,4999,20,2001-10-04
462,45,4751,44,2004-05-11
463,56,7312,27,2003-07-19
464,20,2433,91,2010-10-31
465,94,1727,31,2007-01-08
466,67,1548,94,1999-10-03
467,67,3220,57,2015-09-07
468,7,7196,68,2011-05-12
469,50,4501,65,1981-02-22
470,70,8442,92,2012-10-22
471,31,1475,96,2012-06-12
472,35,7087,48,1976-04-06
473,38,2617,30,1997-06-20
474,87,3387,53,1990-12-08
475,57,9698,92,2001-06-08
476,37,5652,66,2014-07-29
477,9,3037,95,1986-07-28
478,75,9419,23,1991-10-16
479,24,5665,95,2001-06-05
480,77,2801,22,2006-12-25
481,27,9744,31,1976-03-07
482,94,5643,97,2017-07-30
483,10,8351,90,1989-06-16
484,53,1594,100,1992-12-27
485,59,6979,19,2015-04-21
486,49,9481,51,1983-02-06
487,47,7103,87,1984-09-26
488,16,5781,75,1983-01-11
489,34,3936,80,2018-11-29
490,62,1287,13,1979-03-10
491,16,8039,46,2004-07-20
492,20,1706,81,2017-08-05
493,26,6917,66,1997-02-16
494,10,7248,75,2012-02-07
495,82,1924,15,1977-01-28
496,74,3872,97,1998-08-27
497,26,1659,7,2015-08-31
498,27,6630,61,2007-12-18
499,20,8057,18,2002-07-04
500,52,5038,54,1996-02-20
501,12,4627,98,1977-06-02
502,10,2095,17,1991-09-04
503,36,5132,94,1976-09-20
504,85,6053,5,2002-11-18
505,22,8003,21,2001-02-21
506,71,9654,78,1978-09-09
507,25,7386,97,2016-09-17
508,89,5329,34,2004-11-26
509,38,8447,24,1982-07-30
510,56,3012,16,2009-01-24
511,27,2564,56,1974-05-02
512,87,4404,91,2011-04-30
513,57,3987,47,1988-02-26
514,57,3437,34,2010-04-05
515,14,7794,39,1979-09-08
516,74,1893,36,2015-03-27
517,58,4465,93,2018-02-03
518,40,5249,91,2008-11-01
519,30,5413,37,2011-12-01
520,41,5103,23,2002-03-08
521,3,1211,83,1980-05-20
522,98,852,35,1981-05-20
523,20,338,98,1986-04-28
524,4,5322,10,1972-01-03
525,91,1679,60,2016-04-21
526,78,6245,99,1984-01-06
527,66,1137,27,1994-02-06
528,99,6046,49,1994-10-24
529,82,5261,55,1981-07-10
530,6,2886,53,1988-06-14
531,30,6977,7,1987-04-25
532,57,5642,80,1978-04-14
533,26,5910,34,1984-06-07
534,47,4451,80,2016-09-30
535,28,6065,41,1986-04-07
536,95,4149,73,2003-12-27
537,35,2513,19,1992-08-12
538,6,8883,83,1999-01-16
539,87,341,20,2008-08-16
540,7,178,83,2005-10-31
541,22,9838,49,1974-01-09
542,92,9592,68,2016-04-26
543,100,1197,40,2001-02-22
544,27,3260,58,1985-08-02
545,66,2450,20,2011-11-24
546,64,8617,29,1994-12-25
547,77,4926,14,1992-11-29
548,7,9830,49,2011-05-31
549,13,4173,29,1988-06-30
550,60,9139,30,2009-12-21
551,43,1629,64,2007-11-01
552,19,2961,13,2001-09-25
553,73,2532,71,1994-09-25
554,43,6760,51,1986-12-29
555,40,5734,10,1983-09-16
556,43,1055,58,1973-01-18
557,3,1603,19,2014-08-08
558,26,6341,53,1988-06-02
559,75,286,10,1984-02-20
560,32,7131,24,1997-04-20
561,32,7493,52,1981-05-30
562,79,5431,98,1987-09-28
563,1,8717,67,1993-08-12
564,100,1686,25,1992-01-28
565,51,6739,55,1972-09-30
566,45,4464,77,2001-04-18
567,54,7606,47,2004-09-24
568,90,6381,12,2017-03-19
569,58,836,56,1982-05-20
570,38,1045,61,2011-05-27
571,87,8378,11,2018-10-12
572,37,6070,59,2018-12-30
573,60,8225,68,1999-10-29
574,99,8509,94,1988-09-03
575,84,2289,35,1972-12-20
576,29,7082,60,2008-10-02
577,92,6437,19,1999-03-06
578,80,1489,9,2005-04-23
579,97,2670,52,1992-06-18
580,83,5766,84,2014-06-11
581,39,4856,40,2016-01-20
582,4,7472,61,2005-03-03
583,16,1534,78,1980-02-06
584,9,1679,18,1971-03-22
585,68,5347,43,2012-09-14
586,50,9377,58,2008-05-23
587,59,2117,55,1985-06-27
588,79,2848,63,2005-12-20
589,49,626,19,1975-07-10
590,93,8191,34,1982-06-04
591,90,5876,91,2007-10-16
592,20,5345,98,2012-05-07
593,94,601,49,1977-11-14
594,48,3866,42,1985-03-11
595,83,4324,69,1998-10-19
596,4,4490,20,2015-02-01
597,2,2769,74,1983-07-05
598,28,8403,28,2014-04-12
599,62,3981,72,1986-11-20
600,32,793,37,1986-02-25
601,33,4522,41,1992-03-10
602,12,5465,23,1974-02-25
603,5,5585,91,2017-06-24
604,56,4541,79,2011-09-11
605,90,2864,11,1997-07-15
606,76,8306,91,1998-03-31
607,54,7519,21,2002-05-09
608,54,7071,64,2006-02-23
609,1,4728,38,1981-09-28
610,60,1360,45,1997-06-04
611,60,4859,23,2017-11-01
612,22,3050,20,1978-09-15
613,26,6881,8,1993-03-09
614,18,9875,70,2013-02-14
615,90,8980,67,1995-02-12
616,89,4317,18,2006-06-29
617,100,5017,9,1983-07-04
618,41,6677,89,1977-11-06
619,46,3097,30,1988-10-03
620,97,5922,13,1975-11-26
621,74,5070,45,1980-06-29
622,52,8555,52,2006-06-21
623,89,5010,82,1979-07-26
624,98,1050,82,1993-12-04
625,19,8582,74,1980-01-19
626,35,3992,7,1982-10-02
627,72,719,85,2002-07-04
628,82,6379,89,1989-04-08
629,24,9921,90,2014-06-03
630,82,8475,97,2015-03-28
631,70,4855,26,2000-06-19
632,89,2949,73,1999-08-08
633,14,5262,43,2013-09-19
634,24,447,24,1998-02-26
635,86,3561,5,1998-04-13
636,67,5025,5,1979-08-08
637,42,3684,11,1977-01-07
638,1,4244,26,1978-06-02
639,100,6612,48,1992-10-09
640,93,4274,93,2019-09-21
641,26,5103,47,1997-09-08
642,77,5146,40,2018-05-27
643,25,2729,95,2011-10-08
644,38,5598,32,1996-05-11
645,86,1199,7,2018-07-26
646,30,6969,10,1971-05-12
647,30,4858,85,1980-09-16
648,89,101,6,2003-03-31
649,4,7928,87,2011-02-02
650,94,6477,63,2011-03-30
651,94,9547,95,1972-12-21
652,93,3141,32,1974-01-10
653,12,9739,74,1994-10-23
654,49,578,99,2019-01-02
655,99,5319,11,2016-04-27
656,2,8950,67,1993-06-02
657,76,3047,69,2014-09-27
658,93,646,55,1973-04-16
659,75,8422,73,1970-08-23
660,50,6800,76,1981-01-29
661,97,1160,40,2011-11-27
662,49,5974,50,2012-05-08
663,11,4762,50,1986-11-23
664,51,7423,69,1997-09-15
665,8,3270,83,1995-05-21
666,87,9745,27,1986-09-15
667,10,9845,73,2019-04-20
668,33,979,50,2011-04-23
669,67,5644,25,1996-07-27
670,19,9334,72,2015-04-24
671,44,3651,35,1978-09-21
672,30,396,48,2004-09-09
673,12,3192,43,2017-03-13
674,93,3853,63,1987-11-08
675,86,9178,24,1995-03-23
676,46,503,25,2014-12-23
677,14,8493,69,1982-04-04
678,25,8410,87,2018-08-08
679,3,9325,50,2004-11-25
680,51,7601,90,1998-08-29
681,37,9636,23,2014-11-15
682,5,7217,60,1984-10-15
683,54,6278,22,2012-06-04
684,46,2539,67,1996-06-15
685,39,8637,71,1977-12-30
686,15,4804,53,1972-09-15
687,85,1657,89,1983-06-11
688,83,4560,98,1985-04-08
689,99,6015,72,1980-09-19
690,59,3622,55,1974-09-27
691,68,9447,59,2011-05-25
692,22,5092,99,1972-06-07
693,52,3193,77,1982-06-07
694,72,8466,54,1990-03-21
695,89,147,71,2007-06-23
696,51,816,55,2002-08-07
697,31,6479,40,1987-02-12
698,39,6498,12,2011-08-20
699,86,5157,81,2011-07-25
700,98,1340,45,1994-11-07
701,73,2379,34,1980-05-18
702,62,1075,7,1970-10-02
703,26,3341,96,2010-09-11
704,75,5633,37,2002-08-06
705,86,1369,53,1995-08-14
706,34,9446,19,1979-10-28
707,41,2030,35,1996-04-29
708,90,1961,34,2010-09-21
709,50,5546,58,1984-03-11
710,8,7310,70,1980-07-17
711,36,2355,98,2016-08-18
712,22,2261,72,1978-09-20
713,9,4831,13,1998-09-22
714,10,5175,26,1999-05-04
715,71,6864,55,2013-12-05
716,11,2171,66,1989-09-03
717,44,42,49,1999-03-24
718,61,8429,21,1973-08-23
719,75,1112,13,2012-02-23
720,19,9754,68,1988-05-15
721,65,7249,58,1980-03-16
722,49,7597,100,1989-10-05
723,50,6628,33,2006-11-04
724,44,4482,41,1987-05-28
725,82,3070,82,1985-11-03
726,33,850,69,2003-07-13
727,20,8290,73,1976-11-11
728,4,8272,69,1983-09-14
729,50,7662,45,1974-02-27
730,19,7190,54,1972-04-06
731,21,274,23,1977-04-17
732,98,8532,62,2013-09-11
733,72,6935,15,1999-03-12
734,55,6146,76,1980-05-11
735,100,8781,58,2006-01-07
736,72,1308,15,1981-01-03
737,80,7537,100,2008-08-20
738,24,1291,27,1988-07-11
739,82,3640,56,2006-06-07
740,18,1492,12,2003-11-21
741,91,8865,55,1995-02-11
742,29,2533,76,2019-01-06
743,37,1080,12,2001-06-26
744,87,3313,67,1991-01-29
745,93,818,39,2018-06-30
746,41,2571,86,1977-06-03
747,19,5469,80,2015-04-04
748,59,996,29,1979-12-31
749,39,2017,98,2018-05-26
750,69,4417,25,1987-09-27
751,48,5507,30,1983-03-24
752,29,8677,39,1994-07-09
753,17,2157,48,1986-05-24
754,91,9359,89,2005-05-12
755,15,6908,29,2012-11-21
756,8,6954,28,2019-08-16
757,24,2765,74,1971-07-19
758,38,8647,57,1993-07-28
759,42,8761,38,2001-06-01
760,9,1236,48,1975-11-02
761,4,7321,8,1972-07-21
762,42,6346,43,2001-08-22
763,10,8607,41,1996-08-12
764,66,823,88,1982-12-08
765,59,8063,11,2016-01-28
766,51,7282,57,1986-12-26
767,87,8944,37,2012-01-30
768,63,3365,17,1989-11-03
769,73,7461,83,1997-08-22
770,4,6290,35,1989-01-20
771,90,2117,88,1975-02-10
772,87,9962,29,2014-03-11
773,18,26,97,2014-08-13
774,83,8556,26,2006-09-10
775,7,871,45,1982-11-23
776,2,996,54,1975-08-16
777,67,1278,81,2001-01-25
778,35,1599,28,2013-12-01
779,99,8072,12,1981-10-24
780,82,3639,6,1992-10-15
781,7,8520,93,1987-09-22
782,65,2763,30,2003-08-15
783,14,1435,85,1989-11-07
784,60,9606,51,1980-05-23
785,99,8957,86,1999-11-19
786,81,4473,70,2006-04-02
787,81,5296,66,2012-11-13
788,5,2755,63,2005-05-23
789,85,2925,6,1993-06-23
790,15,6963,79,1980-06-15
791,34,4513,8,2004-12-29
792,26,9207,78,1976-11-04
793,32,5239,15,1980-07-10
794,45,4183,29,1972-08-08
795,45,5522,83,1971-04-11
796,86,2642,24,2016-04-10
797,36,2792,19,2000-05-22
798,96,7863,71,2015-10-24
799,91,8249,49,1970-04-09
800,17,393,92,1978-08-28
801,89,3611,26,1990-03-11
802,69,2811,62,2014-06-16
803,78,4847,70,1973-08-01
804,48,1188,68,1987-07-18
805,77,9526,70,1986-12-03
806,81,5925,61,2019-08-13
807,5,5684,69,1990-03-12
808,80,9958,22,1993-10-20
809,52,7185,82,1999-03-11
810,10,1724,48,2000-03-29
811,41,9729,35,1973-02-06
812,96,2546,68,1984-11-08
813,81,2093,66,1986-05-29
814,98,9453,87,1993-01-17
815,23,2755,97,1993-06-03
816,100,589,49,1992-12-31
817,91,4655,60,1976-08-02
818,66,2286,55,1994-08-10
819,26,6512,6,1980-09-28
820,59,4404,50,1973-04-02
821,39,8877,76,2014-01-08
822,68,5579,10,1974-01-24
823,94,6192,5,1992-12-16
824,40,6432,99,1997-08-13
825,35,7754,100,2006-04-01
826,58,9138,93,1988-01-22
827,76,3455,94,1993-11-05
828,70,2987,83,1987-07-11
829,96,5763,51,1977-11-26
830,43,2033,12,1990-01-21
831,71,7490,22,2001-05-03
832,57,6000,56,1981-09-13
833,65,5346,51,2017-09-23
834,80,477,34,1992-04-14
835,55,2178,9,1973-05-02
836,83,6646,32,1973-03-29
837,83,8004,96,1999-05-15
838,83,7960,73,2001-09-23
839,24,7580,50,1987-07-20
840,55,6175,37,1990-05-31
841,70,7335,37,1995-07-05
842,2,1018,89,1980-10-19
843,66,384,22,2002-05-18
844,11,8425,92,2010-08-29
845,8,1146,50,2009-06-24
846,9,5050,47,2013-08-08
847,20,2864,73,2018-02-23
848,91,1999,90,2013-06-02
849,13,6921,88,1982-11-10
850,3,1293,91,1996-06-29
851,46,7340,38,1992-04-07
852,22,5253,68,1987-12-04
853,23,8519,13,1976-12-27
854,100,6514,65,1978-03-18
855,8,8670,77,2007-10-23
856,69,524,73,1978-08-03
857,79,4670,85,1992-09-28
858,29,6038,76,2019-10-16
859,39,287,21,2008-06-13
860,53,1638,35,1992-09-28
861,39,1628,43,1972-01-27
862,54,3868,39,1992-02-02
863,7,3578,99,2008-03-04
864,62,1211,8,1975-10-15
865,22,7353,44,1970-02-03
866,14,5399,43,1975-06-24
867,54,3622,49,1973-04-18
868,18,3492,34,1983-05-20
869,33,1070,15,2013-11-28
870,82,3735,9,1991-03-05
871,8,5163,79,2016-08-27
872,30,6801,28,2001-11-14
873,45,9653,67,2009-10-16
874,53,7005,46,1999-12-16
875,15,4981,39,1995-04-13
876,23,4453,86,2001-01-21
877,9,1812,46,1995-11-13
878,94,9579,84,2008-06-10
879,5,3706,47,1988-01-30
880,76,3379,32,1998-10-10
